Date,Parameter,Value
2020-02-22T06:00:00.0000000Z,wind_speed,1.652592717338243
2020-02-22T09:00:00.0000000Z,wind_speed,1.5646326708113576
2020-02-22T12:00:00.0000000Z,wind_speed,2.063645534185762
2020-02-22T15:00:00.0000000Z,wind_speed,3.047100253573305
2020-02-22T18:00:00.0000000Z,wind_speed,3.9011601378498835
2020-02-22T21:00:00.0000000Z,wind_speed,4.514923086039336
2020-02-23T00:00:00.0000000Z,wind_speed,5.873283449129599
2020-02-23T03:00:00.0000000Z,wind_speed,6.416714553545866
2020-02-23T06:00:00.0000000Z,wind_speed,5.756967469180133
2020-02-23T09:00:00.0000000Z,wind_speed,6.73064702418595
2020-02-23T12:00:00.0000000Z,wind_speed,8.338925503580937
2020-02-23T15:00:00.0000000Z,wind_speed,8.544891534890457
2020-02-23T18:00:00.0000000Z,wind_speed,8.457217616019282
2020-02-23T21:00:00.0000000Z,wind_speed,7.344698385250156
2020-02-24T00:00:00.0000000Z,wind_speed,6.397541721626656
2020-02-24T03:00:00.0000000Z,wind_speed,5.552729143987138
2020-02-24T06:00:00.0000000Z,wind_speed,4.607502042942902
2020-02-24T09:00:00.0000000Z,wind_speed,4.850540458743694
2020-02-24T12:00:00.0000000Z,wind_speed,3.3627682975857613
2020-02-24T15:00:00.0000000Z,wind_speed,3.2456997227760316
2020-02-24T18:00:00.0000000Z,wind_speed,3.9754956739000473
2020-02-24T21:00:00.0000000Z,wind_speed,3.3800194004512822
2020-02-25T00:00:00.0000000Z,wind_speed,5.128712103264423
2020-02-25T03:00:00.0000000Z,wind_speed,6.121905162415309
2020-02-25T06:00:00.0000000Z,wind_speed,7.04780307132148
2020-02-25T09:00:00.0000000Z,wind_speed,8.083668369434374
2020-02-25T12:00:00.0000000Z,wind_speed,7.32110770948802
2020-02-25T15:00:00.0000000Z,wind_speed,5.054500675839481
2020-02-25T18:00:00.0000000Z,wind_speed,4.000564466204877
2020-02-25T21:00:00.0000000Z,wind_speed,7.598773783210531
2020-02-26T00:00:00.0000000Z,wind_speed,8.36958536384199
2020-02-26T03:00:00.0000000Z,wind_speed,7.8760943639339995
2020-02-26T06:00:00.0000000Z,wind_speed,6.494892143375075
2020-02-26T09:00:00.0000000Z,wind_speed,5.628221970938244
2020-02-26T12:00:00.0000000Z,wind_speed,4.006244486393158
2020-02-26T15:00:00.0000000Z,wind_speed,2.560857227114228
2020-02-26T18:00:00.0000000Z,wind_speed,4.434390505327694
2020-02-26T21:00:00.0000000Z,wind_speed,5.755495608577501
2020-02-27T00:00:00.0000000Z,wind_speed,5.657712047629511
2020-02-27T03:00:00.0000000Z,wind_speed,5.241515720366224
2020-02-27T06:00:00.0000000Z,wind_speed,4.75279852220999
2020-02-27T09:00:00.0000000Z,wind_speed,4.852255680605472
2020-02-27T12:00:00.0000000Z,wind_speed,4.396543850967704
2020-02-27T15:00:00.0000000Z,wind_speed,4.505883848283238
2020-02-27T18:00:00.0000000Z,wind_speed,4.55509014443945
2020-02-27T21:00:00.0000000Z,wind_speed,4.693164618888389
2020-02-28T00:00:00.0000000Z,wind_speed,5.516666196622401
2020-02-28T03:00:00.0000000Z,wind_speed,5.72535779333594
2020-02-28T06:00:00.0000000Z,wind_speed,6.267668687841059
2020-02-28T09:00:00.0000000Z,wind_speed,6.308031937392619
2020-02-28T12:00:00.0000000Z,wind_speed,6.463159799888481
2020-02-28T15:00:00.0000000Z,wind_speed,7.2894982435398
2020-02-28T18:00:00.0000000Z,wind_speed,8.24302528729257
2020-02-28T21:00:00.0000000Z,wind_speed,6.65331442568914
2020-02-29T00:00:00.0000000Z,wind_speed,5.679392820875955
2020-02-29T03:00:00.0000000Z,wind_speed,4.188958174164785
2020-02-29T06:00:00.0000000Z,wind_speed,8.26853225221327
2020-02-29T09:00:00.0000000Z,wind_speed,6.114157886885964
2020-02-29T12:00:00.0000000Z,wind_speed,4.854038292347114
2020-02-29T15:00:00.0000000Z,wind_speed,4.3906637866282905
2020-02-29T18:00:00.0000000Z,wind_speed,5.061560668217784
2020-02-29T21:00:00.0000000Z,wind_speed,4.178718169137775
2020-03-01T00:00:00.0000000Z,wind_speed,3.8377034553373126
2020-03-01T03:00:00.0000000Z,wind_speed,4.136588774200916
2020-03-01T06:00:00.0000000Z,wind_speed,4.448668804729412
2020-03-01T09:00:00.0000000Z,wind_speed,3.9543222854915423
2020-03-01T12:00:00.0000000Z,wind_speed,2.8600964998314544
2020-03-01T15:00:00.0000000Z,wind_speed,2.5774075282667424
2020-03-01T18:00:00.0000000Z,wind_speed,3.5738945991861204
2020-03-01T21:00:00.0000000Z,wind_speed,4.489296463487312
2020-03-02T00:00:00.0000000Z,wind_speed,5.322462645717772
2020-03-02T03:00:00.0000000Z,wind_speed,5.892812124983823
2020-03-02T06:00:00.0000000Z,wind_speed,6.411204281665661
2020-03-02T09:00:00.0000000Z,wind_speed,6.637468961167262
2020-03-02T12:00:00.0000000Z,wind_speed,6.459782225964377
2020-03-02T15:00:00.0000000Z,wind_speed,6.319285441247914
2020-03-02T18:00:00.0000000Z,wind_speed,6.581374155099663
2020-03-02T21:00:00.0000000Z,wind_speed,5.995160733210173
2020-03-03T00:00:00.0000000Z,wind_speed,4.964591213464878
2020-03-03T03:00:00.0000000Z,wind_speed,4.921526058077744
2020-03-03T06:00:00.0000000Z,wind_speed,5.201575013339067
2020-03-03T09:00:00.0000000Z,wind_speed,4.86147281315812
2020-03-03T12:00:00.0000000Z,wind_speed,4.704740438206812
2020-03-03T15:00:00.0000000Z,wind_speed,4.8533008185331346
2020-03-03T18:00:00.0000000Z,wind_speed,4.761949602726597
2020-03-03T21:00:00.0000000Z,wind_speed,4.265380823177064
2020-03-04T00:00:00.0000000Z,wind_speed,3.2844206895107626
2020-03-04T03:00:00.0000000Z,wind_speed,2.4047566854700158
2020-03-04T06:00:00.0000000Z,wind_speed,2.437248545226732
2020-03-04T09:00:00.0000000Z,wind_speed,2.021071933275619
2020-03-04T12:00:00.0000000Z,wind_speed,0.7888283805871709
2020-03-04T15:00:00.0000000Z,wind_speed,1.2098213351450475
2020-03-04T18:00:00.0000000Z,wind_speed,0.7441531927164706
2020-03-04T21:00:00.0000000Z,wind_speed,1.7147185293164322
2020-03-05T00:00:00.0000000Z,wind_speed,1.8355912014232207
2020-03-05T03:00:00.0000000Z,wind_speed,1.3520360616625715
2020-03-05T06:00:00.0000000Z,wind_speed,2.0475195992998065
2020-03-05T09:00:00.0000000Z,wind_speed,2.761962126019166
2020-03-05T12:00:00.0000000Z,wind_speed,2.2726547168591384
2020-03-05T15:00:00.0000000Z,wind_speed,2.13481689168106
2020-03-05T18:00:00.0000000Z,wind_speed,4.085060592107221
2020-03-05T21:00:00.0000000Z,wind_speed,4.549492246161529
2020-03-06T00:00:00.0000000Z,wind_speed,4.783186873547614
2020-03-06T03:00:00.0000000Z,wind_speed,4.466758971216958
2020-03-06T06:00:00.0000000Z,wind_speed,6.3078541462966475
2020-03-06T09:00:00.0000000Z,wind_speed,7.038925450042267
2020-03-06T12:00:00.0000000Z,wind_speed,7.860802610661857
2020-03-06T15:00:00.0000000Z,wind_speed,7.608630221723725
2020-03-06T18:00:00.0000000Z,wind_speed,8.460073631535767
2020-03-06T21:00:00.0000000Z,wind_speed,8.047139455099279
2020-03-07T00:00:00.0000000Z,wind_speed,6.862567426679108
2020-03-07T03:00:00.0000000Z,wind_speed,6.777970730604697
2020-03-07T06:00:00.0000000Z,wind_speed,7.168558589925367
2020-03-07T09:00:00.0000000Z,wind_speed,6.520391250846286
2020-03-07T12:00:00.0000000Z,wind_speed,5.976042482468597
2020-03-07T15:00:00.0000000Z,wind_speed,6.240051919656649
2020-03-07T18:00:00.0000000Z,wind_speed,6.193862487111071
2020-03-07T21:00:00.0000000Z,wind_speed,6.385464149712085
2020-03-08T00:00:00.0000000Z,wind_speed,6.524848804490114
2020-03-08T03:00:00.0000000Z,wind_speed,6.688092388947853
2020-03-08T06:00:00.0000000Z,wind_speed,6.598390748601727
2020-03-08T09:00:00.0000000Z,wind_speed,6.1166156225799995
2020-03-08T12:00:00.0000000Z,wind_speed,5.577760686063579
2020-03-08T15:00:00.0000000Z,wind_speed,5.257547603327012
2020-03-08T18:00:00.0000000Z,wind_speed,5.555875718084074
2020-03-08T21:00:00.0000000Z,wind_speed,4.905933594268596
2020-03-09T00:00:00.0000000Z,wind_speed,3.715835610156865
2020-03-09T03:00:00.0000000Z,wind_speed,3.427148726525897
2020-03-09T06:00:00.0000000Z,wind_speed,3.0803261264849615
2020-03-09T09:00:00.0000000Z,wind_speed,2.0535325922769676
2020-03-09T12:00:00.0000000Z,wind_speed,1.8167421714015095
2020-03-09T15:00:00.0000000Z,wind_speed,0.9432481400358301
2020-03-09T18:00:00.0000000Z,wind_speed,1.4140534701591378
2020-03-09T21:00:00.0000000Z,wind_speed,1.9708128858713188
2020-03-10T00:00:00.0000000Z,wind_speed,1.9246485403619444
2020-03-10T03:00:00.0000000Z,wind_speed,2.162440415161111
2020-03-10T06:00:00.0000000Z,wind_speed,2.6641899819111794
2020-03-10T09:00:00.0000000Z,wind_speed,3.098581835017118
2020-03-10T12:00:00.0000000Z,wind_speed,3.9124514987640895
2020-03-10T15:00:00.0000000Z,wind_speed,5.141010706776905
2020-03-10T18:00:00.0000000Z,wind_speed,4.892154981557012
2020-03-10T21:00:00.0000000Z,wind_speed,4.9600006822848615
2020-03-11T00:00:00.0000000Z,wind_speed,4.104986630356397
2020-03-11T03:00:00.0000000Z,wind_speed,4.446592617232031
2020-03-11T06:00:00.0000000Z,wind_speed,5.50074924435246
2020-03-11T09:00:00.0000000Z,wind_speed,5.706549890490558
2020-03-11T12:00:00.0000000Z,wind_speed,5.550871022460047
2020-03-11T15:00:00.0000000Z,wind_speed,5.268035755718784
2020-03-11T18:00:00.0000000Z,wind_speed,5.315804121735388
2020-03-11T21:00:00.0000000Z,wind_speed,5.455666812373542
2020-03-12T00:00:00.0000000Z,wind_speed,5.931678540004831
2020-03-12T03:00:00.0000000Z,wind_speed,6.454310225428899
2020-03-12T06:00:00.0000000Z,wind_speed,6.732951344013495
2020-03-12T09:00:00.0000000Z,wind_speed,6.66830071265899
2020-03-12T12:00:00.0000000Z,wind_speed,4.995887862970306
2020-03-12T15:00:00.0000000Z,wind_speed,4.044284645254771
2020-03-12T18:00:00.0000000Z,wind_speed,4.172021761789932
2020-03-12T21:00:00.0000000Z,wind_speed,4.525736850114521
2020-03-13T00:00:00.0000000Z,wind_speed,4.322247895135341
2020-03-13T03:00:00.0000000Z,wind_speed,5.77541322941709
2020-03-13T06:00:00.0000000Z,wind_speed,7.9605181488944305
2020-03-13T09:00:00.0000000Z,wind_speed,8.920513830804486
2020-03-13T12:00:00.0000000Z,wind_speed,8.424892330622543
2020-03-13T15:00:00.0000000Z,wind_speed,6.693316746538956
2020-03-13T18:00:00.0000000Z,wind_speed,6.603621157859868
2020-03-13T21:00:00.0000000Z,wind_speed,8.005858874904558
2020-03-14T00:00:00.0000000Z,wind_speed,7.039322340529865
2020-03-14T03:00:00.0000000Z,wind_speed,4.542550053525124
2020-03-14T06:00:00.0000000Z,wind_speed,4.429513872504748
2020-03-14T09:00:00.0000000Z,wind_speed,3.8946691544981293
2020-03-14T12:00:00.0000000Z,wind_speed,2.1873955034235597
2020-03-14T15:00:00.0000000Z,wind_speed,2.701420003899487
2020-03-14T18:00:00.0000000Z,wind_speed,2.3693414280515825
2020-03-14T21:00:00.0000000Z,wind_speed,2.6862855047658347
2020-03-15T00:00:00.0000000Z,wind_speed,2.534687557903481
2020-03-15T03:00:00.0000000Z,wind_speed,2.332245536357532
2020-03-15T06:00:00.0000000Z,wind_speed,3.603040229406281
2020-03-15T09:00:00.0000000Z,wind_speed,3.930176924872036
2020-03-15T12:00:00.0000000Z,wind_speed,3.5405313687381073
2020-03-15T15:00:00.0000000Z,wind_speed,2.84814484217547
2020-03-15T18:00:00.0000000Z,wind_speed,1.9506762082298108
2020-03-15T21:00:00.0000000Z,wind_speed,0.7479769518891091
2020-03-16T00:00:00.0000000Z,wind_speed,2.4183683478750804
2020-03-16T03:00:00.0000000Z,wind_speed,5.134750505876565
2020-03-16T06:00:00.0000000Z,wind_speed,6.871207669574032
2020-03-16T09:00:00.0000000Z,wind_speed,7.605973801189541
2020-03-16T12:00:00.0000000Z,wind_speed,4.4029551446831805
2020-03-16T15:00:00.0000000Z,wind_speed,3.278739766225769
2020-03-16T18:00:00.0000000Z,wind_speed,3.8500203674736926
2020-03-16T21:00:00.0000000Z,wind_speed,3.2664037055822446
2020-03-17T00:00:00.0000000Z,wind_speed,4.005968388036824
2020-03-17T03:00:00.0000000Z,wind_speed,5.088707318791762
2020-03-17T06:00:00.0000000Z,wind_speed,5.4928644115180765
2020-03-17T09:00:00.0000000Z,wind_speed,5.396788147569838
2020-03-17T12:00:00.0000000Z,wind_speed,4.954020499248962
2020-03-17T15:00:00.0000000Z,wind_speed,3.5791755469799935
2020-03-17T18:00:00.0000000Z,wind_speed,3.4149162795941317
2020-03-17T21:00:00.0000000Z,wind_speed,2.9906179682110774
2020-03-18T00:00:00.0000000Z,wind_speed,2.8204990846259337
2020-03-18T03:00:00.0000000Z,wind_speed,3.247976352849949
2020-03-18T06:00:00.0000000Z,wind_speed,4.622099231834857
2020-03-18T09:00:00.0000000Z,wind_speed,5.548450089044481
2020-03-18T12:00:00.0000000Z,wind_speed,5.1095974799229875
2020-03-18T15:00:00.0000000Z,wind_speed,4.9090480426014125
2020-03-18T18:00:00.0000000Z,wind_speed,5.0831768990062445
2020-03-18T21:00:00.0000000Z,wind_speed,5.7426679921974415
2020-03-19T00:00:00.0000000Z,wind_speed,5.989223217934301
2020-03-19T03:00:00.0000000Z,wind_speed,6.542811338579064
2020-03-19T06:00:00.0000000Z,wind_speed,7.906868109779266
2020-03-19T09:00:00.0000000Z,wind_speed,8.190660056714382
2020-03-19T12:00:00.0000000Z,wind_speed,6.452010128383179
2020-03-19T15:00:00.0000000Z,wind_speed,5.684232797020513
2020-03-19T18:00:00.0000000Z,wind_speed,4.924012064670755
2020-03-19T21:00:00.0000000Z,wind_speed,3.3213925688072528
2020-03-20T00:00:00.0000000Z,wind_speed,2.8595738677993863
2020-03-20T03:00:00.0000000Z,wind_speed,3.310750465190202
2020-03-20T06:00:00.0000000Z,wind_speed,4.404104931876519
2020-03-20T09:00:00.0000000Z,wind_speed,5.1943571410286635
2020-03-20T12:00:00.0000000Z,wind_speed,5.622688275815847
2020-03-20T15:00:00.0000000Z,wind_speed,3.739410979521668
2020-03-20T18:00:00.0000000Z,wind_speed,3.78875882531646
2020-03-20T21:00:00.0000000Z,wind_speed,3.6206013803350965
2020-03-21T00:00:00.0000000Z,wind_speed,3.7199165223703017
2020-03-21T03:00:00.0000000Z,wind_speed,3.568571838014252
2020-03-21T06:00:00.0000000Z,wind_speed,5.061880623097617
2020-03-21T09:00:00.0000000Z,wind_speed,4.625596863336291
2020-03-21T12:00:00.0000000Z,wind_speed,4.901000666752095
2020-03-21T15:00:00.0000000Z,wind_speed,3.5910656705802304
2020-03-21T18:00:00.0000000Z,wind_speed,2.9801833577833445
2020-03-21T21:00:00.0000000Z,wind_speed,3.131552692174533
2020-03-22T00:00:00.0000000Z,wind_speed,2.9590306980674743
2020-03-22T03:00:00.0000000Z,wind_speed,3.355326081128097
2020-03-22T06:00:00.0000000Z,wind_speed,4.718737654915476
2020-03-22T09:00:00.0000000Z,wind_speed,5.326661756337784
2020-03-22T12:00:00.0000000Z,wind_speed,5.5408357289298475
2020-03-22T15:00:00.0000000Z,wind_speed,5.482868699863247
2020-03-22T18:00:00.0000000Z,wind_speed,6.590836580443561
2020-03-22T21:00:00.0000000Z,wind_speed,6.698259888772004
2020-03-23T00:00:00.0000000Z,wind_speed,6.59871828917818
2020-03-23T03:00:00.0000000Z,wind_speed,7.01052671946107
2020-03-23T06:00:00.0000000Z,wind_speed,8.36586485109791
2020-03-23T09:00:00.0000000Z,wind_speed,8.53000265134824
2020-03-23T12:00:00.0000000Z,wind_speed,9.061218438817066
2020-03-23T15:00:00.0000000Z,wind_speed,6.341021752864
2020-03-23T18:00:00.0000000Z,wind_speed,6.317726202751323
2020-03-23T21:00:00.0000000Z,wind_speed,2.665773189893746
2020-03-24T00:00:00.0000000Z,wind_speed,2.3760598541873907
2020-03-24T03:00:00.0000000Z,wind_speed,3.178268955704325
2020-03-24T06:00:00.0000000Z,wind_speed,4.194686298613984
2020-03-24T09:00:00.0000000Z,wind_speed,4.342965383183434
2020-03-24T12:00:00.0000000Z,wind_speed,3.938797130616269
2020-03-24T15:00:00.0000000Z,wind_speed,1.924843193564406
2020-03-24T18:00:00.0000000Z,wind_speed,2.431006855691699
2020-03-24T21:00:00.0000000Z,wind_speed,2.815931616001003
2020-03-25T00:00:00.0000000Z,wind_speed,2.5762348244403026
2020-03-25T03:00:00.0000000Z,wind_speed,2.56773284602197
2020-03-25T06:00:00.0000000Z,wind_speed,2.3282943239917278
2020-03-25T09:00:00.0000000Z,wind_speed,2.496857832830126
2020-03-25T12:00:00.0000000Z,wind_speed,2.9320199221319947
2020-03-25T15:00:00.0000000Z,wind_speed,2.8815179631481866
2020-03-25T18:00:00.0000000Z,wind_speed,3.3581926818737617
2020-03-25T21:00:00.0000000Z,wind_speed,3.844661136608092
2020-03-26T00:00:00.0000000Z,wind_speed,4.228057887821766
2020-03-26T03:00:00.0000000Z,wind_speed,4.399929518895909
2020-03-26T06:00:00.0000000Z,wind_speed,4.743243895699981
2020-03-26T09:00:00.0000000Z,wind_speed,4.786459396846258
2020-03-26T12:00:00.0000000Z,wind_speed,4.039817763948876
2020-03-26T15:00:00.0000000Z,wind_speed,3.571597625013526
2020-03-26T18:00:00.0000000Z,wind_speed,3.191308641436078
2020-03-26T21:00:00.0000000Z,wind_speed,2.9928782439609156
2020-03-27T00:00:00.0000000Z,wind_speed,2.977203950946388
2020-03-27T03:00:00.0000000Z,wind_speed,2.5405711579726615
2020-03-27T06:00:00.0000000Z,wind_speed,2.991566498377208
2020-03-27T09:00:00.0000000Z,wind_speed,2.7928979568680505
2020-03-27T12:00:00.0000000Z,wind_speed,2.079542282522713
2020-03-27T15:00:00.0000000Z,wind_speed,1.109647901354089
2020-03-27T18:00:00.0000000Z,wind_speed,1.1125620677458348
2020-03-27T21:00:00.0000000Z,wind_speed,1.9540617170192414
2020-03-28T00:00:00.0000000Z,wind_speed,2.247319230177199
2020-03-28T03:00:00.0000000Z,wind_speed,2.380555456023252
2020-03-28T06:00:00.0000000Z,wind_speed,1.9851764094656088
2020-03-28T09:00:00.0000000Z,wind_speed,2.1187400760243187
2020-03-28T12:00:00.0000000Z,wind_speed,2.2343455656905404
2020-03-28T15:00:00.0000000Z,wind_speed,3.7577875561223286
2020-03-28T18:00:00.0000000Z,wind_speed,3.3487525755610656
2020-03-28T21:00:00.0000000Z,wind_speed,2.5167106040067653
2020-03-29T00:00:00.0000000Z,wind_speed,2.4506471587332324
2020-03-29T03:00:00.0000000Z,wind_speed,2.6788561402726003
2020-03-29T06:00:00.0000000Z,wind_speed,3.7449372980257762
2020-03-29T09:00:00.0000000Z,wind_speed,4.403508665688326
2020-03-29T12:00:00.0000000Z,wind_speed,3.8459207935877435
2020-03-29T15:00:00.0000000Z,wind_speed,4.077909570265506
2020-03-29T18:00:00.0000000Z,wind_speed,3.686242244639873
2020-03-29T21:00:00.0000000Z,wind_speed,3.1043783628846713
2020-03-30T00:00:00.0000000Z,wind_speed,3.701644027927507
2020-03-30T03:00:00.0000000Z,wind_speed,4.451073298629667
2020-03-30T06:00:00.0000000Z,wind_speed,4.8774344206527225
2020-03-30T09:00:00.0000000Z,wind_speed,5.360200270669937
2020-03-30T12:00:00.0000000Z,wind_speed,4.59576037693603
2020-03-30T15:00:00.0000000Z,wind_speed,4.173687300825419
2020-03-30T18:00:00.0000000Z,wind_speed,3.752910171220137
2020-03-30T21:00:00.0000000Z,wind_speed,3.335326689298716
2020-03-31T00:00:00.0000000Z,wind_speed,3.2383914560782507
2020-03-31T03:00:00.0000000Z,wind_speed,3.500440580471096
2020-03-31T06:00:00.0000000Z,wind_speed,4.6641637604327615
2020-03-31T09:00:00.0000000Z,wind_speed,5.031058550666934
2020-03-31T12:00:00.0000000Z,wind_speed,4.17803290258701
2020-03-31T15:00:00.0000000Z,wind_speed,3.4508013479260424
2020-03-31T18:00:00.0000000Z,wind_speed,2.1970869105237485
2020-03-31T21:00:00.0000000Z,wind_speed,4.39593328124921
2020-04-01T00:00:00.0000000Z,wind_speed,6.202707912790319
2020-04-01T03:00:00.0000000Z,wind_speed,5.810599003236661
2020-04-01T06:00:00.0000000Z,wind_speed,6.2472083733725245
2020-04-01T09:00:00.0000000Z,wind_speed,6.082552416624224
2020-04-01T12:00:00.0000000Z,wind_speed,5.370334780517474
2020-04-01T15:00:00.0000000Z,wind_speed,3.951721278858127
2020-04-01T18:00:00.0000000Z,wind_speed,2.991885748362706
2020-04-01T21:00:00.0000000Z,wind_speed,4.172758677084856
2020-04-02T00:00:00.0000000Z,wind_speed,5.044903657432178
2020-04-02T03:00:00.0000000Z,wind_speed,5.433766415322384
2020-04-02T06:00:00.0000000Z,wind_speed,6.701524126620839
2020-04-02T09:00:00.0000000Z,wind_speed,7.374487345762045
2020-04-02T12:00:00.0000000Z,wind_speed,5.317965540087404
2020-04-02T15:00:00.0000000Z,wind_speed,3.833875148615819
2020-04-02T18:00:00.0000000Z,wind_speed,3.675542774026666
2020-04-02T21:00:00.0000000Z,wind_speed,3.9871236439618825
2020-04-03T00:00:00.0000000Z,wind_speed,3.928958618967457
2020-04-03T03:00:00.0000000Z,wind_speed,3.750346723366108
2020-04-03T06:00:00.0000000Z,wind_speed,3.759852857967048
2020-04-03T09:00:00.0000000Z,wind_speed,4.139251262627118
2020-04-03T12:00:00.0000000Z,wind_speed,3.82957742279777
2020-04-03T15:00:00.0000000Z,wind_speed,2.9834771132600864
2020-04-03T18:00:00.0000000Z,wind_speed,3.0625198722267344
2020-04-03T21:00:00.0000000Z,wind_speed,2.8664637320632997
2020-04-04T00:00:00.0000000Z,wind_speed,3.567891951430016
2020-04-04T03:00:00.0000000Z,wind_speed,3.3696793274545405
2020-04-04T06:00:00.0000000Z,wind_speed,3.814495039570561
2020-04-04T09:00:00.0000000Z,wind_speed,4.071352558976948
2020-04-04T12:00:00.0000000Z,wind_speed,3.346089184236538
2020-04-04T15:00:00.0000000Z,wind_speed,3.08494525012089
2020-04-04T18:00:00.0000000Z,wind_speed,3.024921730352929
2020-04-04T21:00:00.0000000Z,wind_speed,2.816729059675159
2020-04-05T00:00:00.0000000Z,wind_speed,3.408421654994304
2020-04-05T03:00:00.0000000Z,wind_speed,4.375905080602972
2020-04-05T06:00:00.0000000Z,wind_speed,4.6772346912548874
2020-04-05T09:00:00.0000000Z,wind_speed,5.55715057633608
2020-04-05T12:00:00.0000000Z,wind_speed,4.70420138884315
2020-04-05T15:00:00.0000000Z,wind_speed,2.0450139400908083
2020-04-05T18:00:00.0000000Z,wind_speed,2.001463098648481
2020-04-05T21:00:00.0000000Z,wind_speed,2.237407770489527
2020-04-06T00:00:00.0000000Z,wind_speed,1.9266556521575144
2020-04-06T03:00:00.0000000Z,wind_speed,3.4017168895986627
2020-04-06T06:00:00.0000000Z,wind_speed,5.682440600348386
2020-04-06T09:00:00.0000000Z,wind_speed,5.940019247894739
2020-04-06T12:00:00.0000000Z,wind_speed,7.710028834983611
2020-04-06T15:00:00.0000000Z,wind_speed,7.144092800327908
2020-04-06T18:00:00.0000000Z,wind_speed,6.4434465553809686
2020-04-06T21:00:00.0000000Z,wind_speed,6.460086224024404
2020-04-07T00:00:00.0000000Z,wind_speed,6.639163201418763
2020-04-07T03:00:00.0000000Z,wind_speed,5.888895029695359
2020-04-07T06:00:00.0000000Z,wind_speed,6.597135081577047
2020-04-07T09:00:00.0000000Z,wind_speed,6.024139443570961
2020-04-07T12:00:00.0000000Z,wind_speed,7.939465944684573
2020-04-07T15:00:00.0000000Z,wind_speed,5.580881437627209
2020-04-07T18:00:00.0000000Z,wind_speed,3.84488992828282
2020-04-07T21:00:00.0000000Z,wind_speed,3.9954450267010446
2020-04-08T00:00:00.0000000Z,wind_speed,3.62743416750318
2020-04-08T03:00:00.0000000Z,wind_speed,3.0294834931621177
2020-04-08T06:00:00.0000000Z,wind_speed,2.6541049885663046
2020-04-08T09:00:00.0000000Z,wind_speed,3.0909614150927345
2020-04-08T12:00:00.0000000Z,wind_speed,2.7372085780690285
2020-04-08T15:00:00.0000000Z,wind_speed,3.0893775585517984
2020-04-08T18:00:00.0000000Z,wind_speed,2.0794586966814754
2020-04-08T21:00:00.0000000Z,wind_speed,2.3844310843913656
2020-04-09T00:00:00.0000000Z,wind_speed,2.5719647619350936
2020-04-09T03:00:00.0000000Z,wind_speed,2.7689040515328283
2020-04-09T06:00:00.0000000Z,wind_speed,2.4080016417725676
2020-04-09T09:00:00.0000000Z,wind_speed,1.3557141798823733
2020-04-09T12:00:00.0000000Z,wind_speed,1.5616348392007962
2020-04-09T15:00:00.0000000Z,wind_speed,2.8673420921199146
2020-04-09T18:00:00.0000000Z,wind_speed,3.812687179150957
2020-04-09T21:00:00.0000000Z,wind_speed,4.927965680791448
2020-04-10T00:00:00.0000000Z,wind_speed,5.2582256547251625
2020-04-10T03:00:00.0000000Z,wind_speed,6.319055331234615
2020-04-10T06:00:00.0000000Z,wind_speed,7.32381518870014
2020-04-10T09:00:00.0000000Z,wind_speed,8.723691496685907
2020-04-10T12:00:00.0000000Z,wind_speed,8.111715450056689
2020-04-10T15:00:00.0000000Z,wind_speed,7.0422038602726875
2020-04-10T18:00:00.0000000Z,wind_speed,6.7248892124554995
2020-04-10T21:00:00.0000000Z,wind_speed,6.570174470028624
2020-04-11T00:00:00.0000000Z,wind_speed,6.582927950652607
2020-04-11T03:00:00.0000000Z,wind_speed,6.34950161967184
2020-04-11T06:00:00.0000000Z,wind_speed,6.634406265150034
2020-04-11T09:00:00.0000000Z,wind_speed,7.018352551904489
2020-04-11T12:00:00.0000000Z,wind_speed,5.9857483639015685
2020-04-11T15:00:00.0000000Z,wind_speed,2.990313789193894
2020-04-11T18:00:00.0000000Z,wind_speed,1.665785312151353
2020-04-11T21:00:00.0000000Z,wind_speed,1.8593748260139424
2020-04-12T00:00:00.0000000Z,wind_speed,2.0052156347143617
2020-04-12T03:00:00.0000000Z,wind_speed,2.474081685960252
2020-04-12T06:00:00.0000000Z,wind_speed,4.640109076298763
2020-04-12T09:00:00.0000000Z,wind_speed,6.043731007106489
2020-04-12T12:00:00.0000000Z,wind_speed,7.351359895061959
2020-04-12T15:00:00.0000000Z,wind_speed,7.483691522627531
2020-04-12T18:00:00.0000000Z,wind_speed,8.071950232227056
2020-04-12T21:00:00.0000000Z,wind_speed,7.3783243631826245
2020-04-13T00:00:00.0000000Z,wind_speed,7.450110636413052
2020-04-13T03:00:00.0000000Z,wind_speed,7.36930441175406
2020-04-13T06:00:00.0000000Z,wind_speed,7.345129669420919
2020-04-13T09:00:00.0000000Z,wind_speed,6.96362612601463
2020-04-13T12:00:00.0000000Z,wind_speed,5.498880985489878
2020-04-13T15:00:00.0000000Z,wind_speed,3.346590663058594
2020-04-13T18:00:00.0000000Z,wind_speed,3.485172477546294
2020-04-13T21:00:00.0000000Z,wind_speed,2.5566724144585256
2020-04-14T00:00:00.0000000Z,wind_speed,2.9405693119176806
2020-04-14T03:00:00.0000000Z,wind_speed,2.427363512713094
2020-04-14T06:00:00.0000000Z,wind_speed,3.380423099568726
2020-04-14T09:00:00.0000000Z,wind_speed,3.719840353186391
2020-04-14T12:00:00.0000000Z,wind_speed,4.582107551786395
2020-04-14T15:00:00.0000000Z,wind_speed,4.4914591529432215
